Latitude,Longitude,Type,Second Type,Root Type
41.928738,-87.683049,Miscellaneous Shop,Miscellaneous Shop,Shop & Service
41.903146,-87.690751,Mexican Restaurant,Mexican Restaurant,Food
41.786732,-87.685081,Automotive Shop,Automotive Shop,Shop & Service
41.890988,-87.663045,Home (private),Home (private),Residence
41.752675,-87.698875,General Entertainment,General Entertainment,Arts & Entertainment
41.889945,-87.632498,Chinese Restaurant,Asian Restaurant,Food
41.930570,-87.836117,Cocktail Bar,Bar,Nightlife Spot
41.871139,-87.663045,Home (private),Home (private),Residence
41.923706,-87.708672,Indie Movie Theater,Movie Theater,Arts & Entertainment
41.962271,-87.655808,Yoga Studio,Athletics & Sports,Outdoors & Recreation
41.971886,-87.741884,Home (private),Home (private),Residence
41.921542,-87.702482,Home (private),Home (private),Residence
41.911330,-87.634243,Doctor's Office,Medical Center,Professional & Other Places
41.950482,-87.651973,General Entertainment,General Entertainment,Arts & Entertainment
41.853129,-87.641721,New American Restaurant,American Restaurant,Food
41.908349,-87.676025,Sports Bar,Bar,Nightlife Spot
41.852115,-87.616109,Convention Center,Convention Center,Professional & Other Places
41.891198,-87.646809,Bar,Bar,Nightlife Spot
41.785741,-87.742637,Italian Restaurant,Italian Restaurant,Food
41.963475,-87.654715,Casino,Casino,Arts & Entertainment
41.940174,-87.640271,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.792246,-87.741146,Airport Terminal,Airport,Travel & Transport
41.749843,-87.643764,Convenience Store,Convenience Store,Shop & Service
41.758445,-87.612527,Lounge,Lounge,Nightlife Spot
41.808569,-87.759484,Building,Building,Professional & Other Places
41.936844,-87.695116,Car Wash,Car Wash,Shop & Service
41.821403,-87.802761,Building,Building,Professional & Other Places
41.796122,-87.588095,Bank,Bank,Shop & Service
41.885360,-87.621610,Office,Office,Professional & Other Places
41.930339,-87.637221,Other Great Outdoors,Other Great Outdoors,Outdoors & Recreation
41.713317,-87.602314,Bridge,Bridge,Outdoors & Recreation
41.875317,-87.651815,College Academic Building,College Academic Building,College & University
41.905582,-87.629790,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.777858,-87.615661,Fast Food Restaurant,Fast Food Restaurant,Food
41.802909,-87.743055,Doctor's Office,Medical Center,Professional & Other Places
41.885699,-87.628488,Restaurant,Restaurant,Food
41.874142,-87.642126,Courthouse,Government Building,Professional & Other Places
41.876112,-87.648561,Spa / Massage,,
41.736925,-87.585533,General Travel,General Travel,Travel & Transport
41.722719,-87.576468,Nail Salon,Nail Salon,Shop & Service
41.737767,-87.566734,General Travel,General Travel,Travel & Transport
41.943180,-87.640372,Laundry Service,Laundry Service,Shop & Service
41.923347,-87.653987,Gaming Cafe,Gaming Cafe,Shop & Service
41.881412,-87.665561,Coffee Shop,Coffee Shop,Food
41.974518,-87.764069,Spanish Restaurant,Spanish Restaurant,Food
41.677354,-87.671617,Food,,Food
41.901833,-87.773307,Wine Bar,Bar,Nightlife Spot
41.965743,-87.736693,Coffee Shop,Coffee Shop,Food
41.806275,-87.681914,Food,,Food
41.728180,-87.557870,Food,,Food
41.873690,-87.754814,Food,,Food
41.715039,-87.784322,BBQ Joint,BBQ Joint,Food
41.864786,-87.646428,Food,,Food
41.729523,-87.662890,BBQ Joint,BBQ Joint,Food
41.828999,-87.773201,Pizza Place,Pizza Place,Food
41.909140,-87.783548,Deli / Bodega,Deli / Bodega,Food
41.719843,-87.740617,Fast Food Restaurant,Fast Food Restaurant,Food
41.857999,-87.654747,Coffee Shop,Coffee Shop,Food
41.903175,-87.676550,Food,,Food
41.895000,-87.750801,Wine Bar,Bar,Nightlife Spot
41.927915,-87.706053,Food,,Food
41.968224,-87.729805,Coffee Shop,Coffee Shop,Food
41.884224,-87.651072,Food,,Food
41.946918,-87.674244,Food,,Food
41.917137,-87.730432,Pizza Place,Pizza Place,Food
41.943883,-87.657509,Train,Train Station,Travel & Transport
41.773399,-87.605797,Wine Bar,Bar,Nightlife Spot
41.995317,-87.670151,Food,,Food
41.751099,-87.614403,Food,,Food
41.878108,-87.634073,Pizza Place,Pizza Place,Food
41.926784,-87.641597,Food,,Food
41.778177,-87.644248,College Library,College Library,College & University
41.926253,-87.649849,Movie Theater,Movie Theater,Arts & Entertainment
41.722520,-87.575551,General Travel,General Travel,Travel & Transport
41.918964,-87.670276,Electronics Store,Electronics Store,Shop & Service
41.893501,-87.622398,Museum,Museum,Arts & Entertainment
41.883558,-87.627849,Food Truck,Food Truck,Food
41.936001,-87.644254,Art Gallery,Art Gallery,Arts & Entertainment
41.892727,-87.622439,Sandwich Place,Sandwich Place,Food
41.732264,-87.604600,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.936241,-87.654057,Bar,Bar,Nightlife Spot
41.950493,-87.663045,Home (private),Home (private),Residence
41.903986,-87.631009,Electronics Store,Electronics Store,Shop & Service
41.997551,-87.695391,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.715400,-87.783701,Food Court,Food Court,Food
41.750878,-87.613701,Home (private),Home (private),Residence
41.881785,-87.629197,Office,Office,Professional & Other Places
41.866118,-87.608197,Office,Office,Professional & Other Places
41.753092,-87.741824,Department Store,Department Store,Shop & Service
41.938170,-87.728293,Medical Center,Medical Center,Professional & Other Places
41.823126,-87.761830,College Library,College Library,College & University
41.851080,-87.616770,General Entertainment,General Entertainment,Arts & Entertainment
41.869603,-87.652248,Cupcake Shop,Dessert Shop,Food
41.981761,-87.718115,College Administrative Building,College Administrative Building,College & University
41.866715,-87.618809,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.865129,-87.789732,Italian Restaurant,Italian Restaurant,Food
41.901695,-87.626035,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.888326,-87.621798,Scenic Lookout,Scenic Lookout,Outdoors & Recreation
41.751146,-87.720189,Military Base,Military Base,Professional & Other Places
41.888162,-87.636738,Coworking Space,Office,Professional & Other Places
41.895328,-87.633886,Coffee Shop,Coffee Shop,Food
41.929006,-87.642502,Boutique,Clothing Store,Shop & Service
41.904640,-87.655307,Performing Arts Venue,Performing Arts Venue,Arts & Entertainment
41.750338,-87.665205,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.924076,-87.757072,Nail Salon,Nail Salon,Shop & Service
41.874259,-87.760998,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.784894,-87.600872,Sandwich Place,Sandwich Place,Food
41.795247,-87.630161,Southern / Soul Food Restaurant,Southern / Soul Food Restaurant,Food
41.918922,-87.687290,General Entertainment,General Entertainment,Arts & Entertainment
41.866168,-87.616986,History Museum,Museum,Arts & Entertainment
41.885375,-87.614586,Gym,Athletics & Sports,Outdoors & Recreation
41.801291,-87.693376,Spiritual Center,Spiritual Center,Professional & Other Places
41.990763,-87.725032,Church,Spiritual Center,Professional & Other Places
41.895739,-87.669308,Furniture / Home Store,Furniture / Home Store,Shop & Service
41.852907,-87.632385,Historic Site,Historic Site,Arts & Entertainment
41.901110,-87.672907,Home (private),Home (private),Residence
41.905129,-87.668460,Gym / Fitness Center,Athletics & Sports,Outdoors & Recreation
41.799351,-87.589875,Diner,Diner,Food
41.941795,-87.670372,Coworking Space,Office,Professional & Other Places
41.722035,-87.604475,General Travel,General Travel,Travel & Transport
41.749459,-87.721887,General Travel,General Travel,Travel & Transport
41.778653,-87.722724,Road,Road,Travel & Transport
41.793124,-87.723075,Road,Road,Travel & Transport
41.876517,-87.650413,Conference Room,Office,Professional & Other Places
41.926981,-87.650986,Cocktail Bar,Bar,Nightlife Spot
41.892492,-87.614301,Resort,Hotel,Travel & Transport
41.933439,-87.660914,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.751305,-87.798060,College Classroom,College Classroom,College & University
41.874477,-87.624762,College Academic Building,College Academic Building,College & University
41.851335,-87.616032,Event Space,Event Space,Professional & Other Places
41.880233,-87.633125,Building,Building,Professional & Other Places
41.884941,-87.629520,Office,Office,Professional & Other Places
41.869485,-87.653356,Convenience Store,Convenience Store,Shop & Service
41.734280,-87.585051,Fried Chicken Joint,Fried Chicken Joint,Food
41.888777,-87.800460,Other Great Outdoors,Other Great Outdoors,Outdoors & Recreation
41.940109,-87.640325,Pool,Pool,Outdoors & Recreation
41.793097,-87.742060,General Travel,General Travel,Travel & Transport
41.893663,-87.635587,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.752088,-87.672907,Home (private),Home (private),Residence
41.881721,-87.642430,Road,Road,Travel & Transport
41.889292,-87.620044,Gym,Athletics & Sports,Outdoors & Recreation
41.767407,-87.742009,Road,Road,Travel & Transport
41.688082,-87.609798,School,School,Professional & Other Places
41.751726,-87.575971,General Travel,General Travel,Travel & Transport
41.788860,-87.742699,Plane,Airport,Travel & Transport
41.692783,-87.613212,General Travel,General Travel,Travel & Transport
41.743511,-87.741884,Home (private),Home (private),Residence
41.843805,-87.801541,Bar,Bar,Nightlife Spot
41.959776,-87.647002,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.751155,-87.712819,Lounge,Lounge,Nightlife Spot
41.973280,-87.744002,Music Store,Music Store,Shop & Service
41.896564,-87.646027,Vegetarian / Vegan Restaurant,Vegetarian / Vegan Restaurant,Food
41.830750,-87.694630,Office,Office,Professional & Other Places
41.753460,-87.741884,Home (private),Home (private),Residence
41.894780,-87.670276,School,School,Professional & Other Places
41.884519,-87.647426,Diner,Diner,Food
42.002672,-87.672250,African Restaurant,African Restaurant,Food
41.881064,-87.663045,Home (private),Home (private),Residence
41.876830,-87.625519,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.955870,-87.722906,Yoga Studio,Athletics & Sports,Outdoors & Recreation
41.883249,-87.686072,Gas Station / Garage,,
41.751157,-87.712838,Karaoke Bar,Bar,Nightlife Spot
41.692365,-87.672907,Home (private),Home (private),Residence
41.734689,-87.721459,General Travel,General Travel,Travel & Transport
41.930657,-87.649059,Indian Restaurant,Indian Restaurant,Food
41.934694,-87.716365,Electronics Store,Electronics Store,Shop & Service
41.867851,-87.613306,Zoo,Zoo,Arts & Entertainment
41.884435,-87.624435,Pizza Place,Pizza Place,Food
41.946692,-87.649724,Housing Development,Housing Development,Residence
41.787711,-87.683795,Bar,Bar,Nightlife Spot
41.880238,-87.757278,Fried Chicken Joint,Fried Chicken Joint,Food
41.876899,-87.634835,Grocery Store,Food & Drink Shop,Shop & Service
41.853930,-87.626199,Nightclub,Nightclub,Nightlife Spot
41.774413,-87.615615,Music Venue,Music Venue,Arts & Entertainment
41.884580,-87.692970,Housing Development,Housing Development,Residence
41.948911,-87.643866,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.890042,-87.629216,Bar,Bar,Nightlife Spot
41.905145,-87.645422,Resort,Hotel,Travel & Transport
41.962552,-87.771414,Home (private),Home (private),Residence
41.917263,-87.730298,Taco Place,Mexican Restaurant,Food
41.880645,-87.628671,Whisky Bar,Bar,Nightlife Spot
41.896370,-87.663649,Bridal Shop,Bridal Shop,Shop & Service
41.881141,-87.623808,Miscellaneous Shop,Miscellaneous Shop,Shop & Service
41.883590,-87.791089,Home (private),Home (private),Residence
41.780510,-87.603826,Home (private),Home (private),Residence
41.897088,-87.626184,Spa / Massage,,
41.855022,-87.625784,Music Venue,Music Venue,Arts & Entertainment
41.678413,-87.653877,Water Park,Water Park,Arts & Entertainment
41.932146,-87.706088,Mall,,
41.892737,-87.774789,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.940100,-87.650363,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.895640,-87.694693,Tattoo Parlor,Tattoo Parlor,Shop & Service
41.954258,-87.701510,Bar,Bar,Nightlife Spot
41.964177,-87.656500,Music Venue,Music Venue,Arts & Entertainment
41.956120,-87.654724,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.686852,-87.534594,Field,Field,Outdoors & Recreation
41.782001,-87.635250,Fraternity House,Fraternity House,College & University
41.780727,-87.773117,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.932093,-87.698009,Electronics Store,Electronics Store,Shop & Service
41.881953,-87.626266,Student Center,Student Center,College & University
41.886704,-87.681284,Art Gallery,Art Gallery,Arts & Entertainment
41.972461,-87.771414,Home (private),Home (private),Residence
41.918555,-87.633573,Gift Shop,Gift Shop,Shop & Service
41.940380,-87.653180,Home (private),Home (private),Residence
41.891591,-87.609726,Clothing Store,Clothing Store,Shop & Service
41.866199,-87.616974,History Museum,Museum,Arts & Entertainment
41.662877,-87.661843,General Travel,General Travel,Travel & Transport
41.894579,-87.769301,Church,Spiritual Center,Professional & Other Places
41.884250,-87.630069,Donut Shop,Donut Shop,Food
41.876415,-87.633404,Office,Office,Professional & Other Places
41.873543,-87.625538,Caf,,
41.866322,-87.617064,History Museum,Museum,Arts & Entertainment
41.923645,-87.775836,Gas Station / Garage,,
41.698848,-87.521127,Gas Station / Garage,,
41.866468,-87.616947,Movie Theater,Movie Theater,Arts & Entertainment
41.896595,-87.650610,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.793449,-87.775735,Building,Building,Professional & Other Places
41.891528,-87.612126,Gym,Athletics & Sports,Outdoors & Recreation
41.939306,-87.763656,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.890181,-87.623574,Home (private),Home (private),Residence
41.932738,-87.649558,Food,,Food
41.777863,-87.615570,Food,,Food
41.956562,-87.673615,Coffee Shop,Coffee Shop,Food
41.758152,-87.605376,Wine Bar,Bar,Nightlife Spot
41.745232,-87.663577,Bank,Bank,Shop & Service
41.719651,-87.777673,Building,Building,Professional & Other Places
